text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
"RT @TheBlacktastic: Does anyone know anywhere besides the major online retailers I can grab a PS3 (for the Metal Gear Charity stream) , or?,FALSE,0,NA,2021-09-25 22:25:36,FALSE,NA,1441891666151968769""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Lozchic3,5,TRUE,FALSE,NA,NA,,,,,,,,
"RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f?,FALSE,0,NA,2021-09-25 22:25:35,FALSE,NA,1441891659969531908""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Nora58234652,5724,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:25,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",shit0fg0ds,20634,TRUE,FALSE,NA,NA,
"RT @jah_vinny_23: Shopping online gone wrong<U+0001F62D><U+0001F62D>

From Yeezy to abo mahamba kamnandi https://t.co/yVQHev806W",FALSE,0,NA,9/25/2021 22:25,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Thomas_Somo,46,TRUE,FALSE,NA,NA,
"Brb, filling up our online shopping carts (in theory). <U+0001F609><U+0001F484> https://t.co/uutp6xYio8",FALSE,0,NA,9/25/2021 22:25,FALSE,NA,1.44E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",DaytimeBR,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",exndraco,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",munguiakate,20634,TRUE,FALSE,NA,NA,
"Was online shopping since 2-3 weeks ago... I'm NOW \checking out\"" <U+0001F602>""",FALSE,0,NA,9/25/2021 22:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mariajx314,0,FALSE,FALSE,NA,NA,
"Amazing Deals https://t.co/pMWUNWap7h 
#amazonfbaseller #amazonadvertising #amazon #discountoffers #bestseller?https://t.co/NyJXV5XWJ6",FALSE,0,NA,9/25/2021 22:24,TRUE,NA,1.44E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",OnlineEZYincome,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",queencydnee,20634,TRUE,FALSE,NA,NA,
studying by online shopping for 2 hours,FALSE,1,NA,9/25/2021 22:24,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",squirtstain,0,FALSE,FALSE,NA,NA,
"Because she saw it while online shopping; and thought of him!

  Handing him a box. https://t.co/qGsrAC5M15",FALSE,0,NA,9/25/2021 22:23,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LV3BITEZ,0,FALSE,FALSE,NA,NA,
"RT @jah_vinny_23: Shopping online gone wrong<U+0001F62D><U+0001F62D>

From Yeezy to abo mahamba kamnandi https://t.co/yVQHev806W",FALSE,0,NA,9/25/2021 22:23,FALSE,NA,1.44E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",l_blvk,46,TRUE,FALSE,NA,NA,
"RT @abbythetweet: Anti-vaxxers harassing employees in stores where they're not permitted to shop, because they're a clear and present dange?,FALSE,0,NA,2021-09-25 22:23:15,FALSE,NA,1441891072028790786""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",sa1martha,31,TRUE,FALSE,NA,NA,,,,,,,,
"RT @eads4th: @Lesleyknibb @soundcube I’d advise to check online selling sites, gumtree, ebay, facebay, etc. Are there any cash converters o?,FALSE,0,NA,2021-09-25 22:23:11,FALSE,NA,1441891057650700289""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",loukeegs,1,TRUE,FALSE,NA,NA,,,,,,,,
"RT @WorldwideCarats: [INFO] US/PR Carats, you can now pre-order Attacca via Seventeen US online store, Weverse US shop, Target, Amazon, &amp; B?,FALSE,0,NA,2021-09-25 22:22:36,FALSE,NA,1441890911110139907""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fangirlzero,121,TRUE,FALSE,NA,NA,,,,,,,,
"online shopping <U+0001F495><U+0001F381>
free shipping <U+2708><U+0001F30D><U+0001F680>
https://t.co/wUUeARkRJM <U+0001F495><U+0001F60D><U+0001F495> https://t.co/SUsVuiPAmW",FALSE,0,NA,9/25/2021 22:22,FALSE,NA,1.44E+18,NA,"<a href=\https://socialrabbitplugin.com/\"" rel=\""nofollow\"">SocialRabbit Plugin</a>""",theplanetfair,0,FALSE,FALSE,NA,NA,
time for a day of online shopping to cope,FALSE,0,NA,9/25/2021 22:22,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sunasaint,0,FALSE,FALSE,NA,NA,
online shopping is a coping mechanism,FALSE,2,NA,9/25/2021 22:21,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ih8rina,0,FALSE,FALSE,NA,NA,
I was shopping online for sweaters and they don’t make them like they use to. Where are the grandma knitted sweaters at <U+0001F62D>,FALSE,0,NA,9/25/2021 22:21,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",marissa_farris,0,FALSE,FALSE,NA,NA,
"RT @WorldwideCarats: [INFO] US/PR Carats, you can now pre-order Attacca via Seventeen US online store, Weverse US shop, Target, Amazon, &amp; B?,FALSE,0,NA,2021-09-25 22:21:13,FALSE,NA,1441890560663375873""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",wonuwinks,121,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:20,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MamiJazz_,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:20,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ilhaamlorgat,20634,TRUE,FALSE,NA,NA,
"Girl I go online shopping for an hour and miss something, what happened?",FALSE,0,NA,9/25/2021 22:19,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CxberCelestial,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:18,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Adollllyy,20634,TRUE,FALSE,NA,NA,
"RT @abbythetweet: Anti-vaxxers harassing employees in stores where they're not permitted to shop, because they're a clear and present dange?,FALSE,0,NA,2021-09-25 22:18:40,FALSE,NA,1441889919052435460""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VikingJonesy,31,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:18,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",subomiiiii,20634,TRUE,FALSE,NA,NA,
Terrible news. The amazon package finally arrived but as I opened the box  I was met with the most off-brand disfig?https://t.co/lLAsnIGo5q,FALSE,1,NA,9/25/2021 22:18,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ChrzoCrum,0,FALSE,FALSE,NA,NA,
"RT @GigiGuidance: <U+2744><U+FE0F>Are you shopping for holidays?<U+2744><U+FE0F>

 Consider an electronic gift card for guidancebygigi consultation services. 

DM if y?,FALSE,0,NA,2021-09-25 22:17:44,FALSE,NA,1441889683672158215""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Drippedbabe,19,TRUE,FALSE,NA,NA,,,,,,,,
"RT @JauneJackson: “See price in cart?is one of the most foolish concepts in online shopping.

I’m not gonna buy it if I have to do that!",FALSE,0,NA,9/25/2021 22:17,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JasmineStylesTV,2,TRUE,FALSE,NA,NA,
"RT @brettmurphynet: #love #earn #money #affiliate #affiliatemarketing #makemoney #online #dogecoin #bitcoin #deals  #affiliatemarketing #gi?,FALSE,0,NA,2021-09-25 22:17:04,FALSE,NA,1441889515992346626""",NA,"<a href=\https://twentytenmedia.co.uk\"" rel=\""nofollow\"">TwentyTenMediaFollowBot</a>""",twentytenmedia,1,TRUE,FALSE,NA,NA,,,,,,,,
I’m becoming a sneaker head now <U+0001F45F> !!!! I literally just did an hour of online shopping <U+0001F602><U+0001F602><U+0001F923>,FALSE,0,NA,9/25/2021 22:16,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BratyChyy,0,FALSE,FALSE,NA,NA,
"RT @abbythetweet: Anti-vaxxers harassing employees in stores where they're not permitted to shop, because they're a clear and present dange?,FALSE,0,NA,2021-09-25 22:15:57,FALSE,NA,1441889236265967621""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BBookwyrm,31,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:15,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kalibrowerr,20634,TRUE,FALSE,NA,NA,
#nowplaying : Baby Im Jealous by Bebe Rexha ft. Doja Cat Listen online at https://t.co/T7Sx1Ck34v ...The Best Mix i?https://t.co/lpm3SSZljW,FALSE,0,NA,9/25/2021 22:15,TRUE,NA,1.44E+18,NA,"<a href=\https://www.autopo.st\"" rel=\""nofollow\"">autopo.st - platinumvibes8</a>""",platinumvibes8,0,FALSE,FALSE,NA,NA,
DeMoir Books &amp; Things is expanding! Our online store is now available with in-store pickup or shipping at?https://t.co/h9JaXXxgxl,FALSE,2,NA,9/25/2021 22:15,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JayDeMoir,0,FALSE,FALSE,NA,NA,
#love #earn #money #affiliate #affiliatemarketing #makemoney #online #dogecoin #bitcoin #deals  #affiliatemarketing?https://t.co/FxUZ3X7ZK9,FALSE,0,NA,9/25/2021 22:15,TRUE,NA,1.44E+18,NA,"<a href=\https://contentstudio.io\"" rel=\""nofollow\"">ContentStudio.io</a>""",brettmurphynet,1,FALSE,FALSE,NA,NA,
"RT @WorldwideCarats: [INFO] US/PR Carats, you can now pre-order Attacca via Seventeen US online store, Weverse US shop, Target, Amazon, &amp; B?,FALSE,0,NA,2021-09-25 22:15:18,FALSE,NA,1441889071660371975""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",notyuhww,121,TRUE,FALSE,NA,NA,,,,,,,,
"@JohnWaynGacy @Argos_Online Obviously sexist, showing women with food mixers, and also that men can’t chose furnitu?https://t.co/hQkqAkRWGy",FALSE,0,JohnWaynGacy,9/25/2021 22:15,TRUE,1.44E+18,1.44E+18,1.28E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andymyatt,0,FALSE,FALSE,NA,NA,
"I'm officially an author.  <U+0001F607><U+0001F607>
How to Start an Online Business Fast https://t.co/ZnbcS9zXzE",FALSE,0,NA,9/25/2021 22:15,FALSE,NA,1.44E+18,NA,"<a href=\http://www.linkedin.com/\"" rel=\""nofollow\"">LinkedIn</a>""",FloridaTraining,0,FALSE,FALSE,NA,NA,
"Coffin Comics Crucial Con Online 2021 Continues!!!

Shop Now! - https://t.co/uxG8fjf4FG

Three fun-filled days of e?https://t.co/lq4Ry8ZwYn",FALSE,7,NA,9/25/2021 22:15,TRUE,NA,1.44E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",thecoffincomics,1,FALSE,FALSE,NA,NA,
"Coffin Comics Crucial Con Online 2021 Continues!!!

Shop Now! - https://t.co/zpPr7KJqER

Three fun-filled days of e?https://t.co/EfDnpWz8qL",FALSE,6,NA,9/25/2021 22:15,TRUE,NA,1.44E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",TheBrianPulido,1,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:14,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",shaaadddyynn,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:14,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AlyssaDenice_,20634,TRUE,FALSE,NA,NA,
RT @arizonashley: spending money online shopping when I’m bored is one of my worst habits lol,FALSE,0,NA,9/25/2021 22:14,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Jennifer_28__,126,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:13,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ffelicityg,20634,TRUE,FALSE,NA,NA,
"@NOLAgirlXXX This is why I haven't fully embraced \Buy it online pickup in store\"" shopping yet.""",FALSE,1,NOLAgirlXXX,9/25/2021 22:13,FALSE,1.44E+18,1.44E+18,2895183913,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Dieavirgin,0,FALSE,FALSE,NA,NA,
DeMoir Books &amp; Things is expanding! Our online store is now available with in-store pickup or shipping at?https://t.co/pN5pafzGZP,FALSE,1,NA,9/25/2021 22:13,TRUE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DemoirBooks,0,FALSE,FALSE,NA,NA,
@LadyOfAquitaine @paddingtonbear thank you! mine is from the Paddington Store in Paddington Station! it doesn’t see?https://t.co/IPT2NJDyec,FALSE,1,LadyOfAquitaine,9/25/2021 22:13,TRUE,1.44E+18,1.44E+18,22627262,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",shutupimogen,0,FALSE,FALSE,NA,NA,
RT @brook_dior: Love waking up to online orders ppl really be up thru the night shopping lol,FALSE,0,NA,9/25/2021 22:13,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Cabral392,4,TRUE,FALSE,NA,NA,
"RT @GoForHealth: This Week's Arrivals of Men's and Women's Clothing and Perfumes At The One Fashion NOW: https://t.co/D1wB4otU6Q - An onlin?,FALSE,0,NA,2021-09-25 22:12:55,FALSE,NA,1441888472306835456""",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Sameera67788140,276,TRUE,FALSE,NA,NA,,,,,,,,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:12,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JakeJacobs__,20634,TRUE,FALSE,NA,NA,
#Onlinemarketing #NetworkingPays #Online #Marketing #Networking #incomeforlife #payout #affiliatemarketing Check my?https://t.co/Zz0RHPwrWc,FALSE,0,NA,9/25/2021 22:12,TRUE,NA,1.44E+18,NA,"<a href=\https://contentstudio.io\"" rel=\""nofollow\"">ContentStudio.io</a>""",bmurphypointman,0,FALSE,FALSE,NA,NA,
How to Start an eBay Business: You might find eBay to be the platform of choice if you’re looking to start a busine?https://t.co/HDKfDo3C6P,FALSE,0,NA,9/25/2021 22:12,TRUE,NA,1.44E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",SeoViralTactics,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:10,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JnnBnnxxx,20634,TRUE,FALSE,NA,NA,
"BOY IN MY POCKET, is OUT NOW on all online music platforms, here are some links:
I-Tunes: https://t.co/JmqSHc7KhZ?https://t.co/r5PSXisN7e",FALSE,1,NA,9/25/2021 22:10,TRUE,NA,1.44E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BeccaHuggett,0,FALSE,FALSE,NA,NA,
@htshell @invisiblehand_p I believe it’ll be an online shopping experience on this occasion :),FALSE,1,htshell,9/25/2021 22:10,FALSE,1.44E+18,1.44E+18,213383618,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",poppypersonism,0,FALSE,FALSE,NA,NA,
Who invented online shopping ? Ugh!,FALSE,0,NA,9/25/2021 22:09,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RlNunuCC,0,FALSE,FALSE,NA,NA,
"RT @GigiGuidance: <U+2744><U+FE0F>Are you shopping for holidays?<U+2744><U+FE0F>

 Consider an electronic gift card for guidancebygigi consultation services. 

DM if y?,FALSE,0,NA,2021-09-25 22:09:45,FALSE,NA,1441887675506741255""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",GigiGuidance,19,TRUE,FALSE,NA,NA,,,,,,,,
"RT @WorldwideCarats: [INFO] US/PR Carats, you can now pre-order Attacca via Seventeen US online store, Weverse US shop, Target, Amazon, &amp; B?,FALSE,0,NA,2021-09-25 22:08:54,FALSE,NA,1441887460321988610""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",jeonghennie,121,TRUE,FALSE,NA,NA,,,,,,,,
RT @brook_dior: Love waking up to online orders ppl really be up thru the night shopping lol,FALSE,0,NA,9/25/2021 22:08,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",vvvanemz,4,TRUE,FALSE,NA,NA,
"RT @RichardHeartWin: For those of you defending your #stonks or #cryptocurrency. Cheat sheet!
Pyramids require levels with commission.
Ponz?,FALSE,0,NA,2021-09-25 22:08:43,FALSE,NA,1441887413937311750""",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Denis84459600,56,TRUE,FALSE,NA,NA,,,,,,,,
"@IshidaZero There are some but not in my small town unfortunately we don’t even have an ALDI here <U+0001F972>

So it’s like e?https://t.co/TDho8JZAV0",FALSE,1,IshidaZero,9/25/2021 22:08,TRUE,1.44E+18,1.44E+18,322201473,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MommaBearJazz,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:08,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",margapereiira,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:07,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nalijahdaniels,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:07,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",erremmbee,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:07,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hthr_rskrns,20634,TRUE,FALSE,NA,NA,
"RT @abbythetweet: Anti-vaxxers harassing employees in stores where they're not permitted to shop, because they're a clear and present dange?,FALSE,0,NA,2021-09-25 22:06:16,FALSE,NA,1441886798578335745""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WriterJay2022,31,TRUE,FALSE,NA,NA,,,,,,,,
online shopping makes me so happy,FALSE,0,NA,9/25/2021 22:05,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ariannesworld_,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:05,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",slim_adeey,20634,TRUE,FALSE,NA,NA,
"RT @alienshiitt: @sammie_8212 you spend time adding things to your online shopping cart but never buy them, u study at ur local coffee shop?,FALSE,0,NA,2021-09-25 22:04:48,FALSE,NA,1441886428628193280""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sammie_8212,1,TRUE,FALSE,NA,NA,,,,,,,,
"POKEMON TCG ONLINE CODE CARDS SPECIAL COLLECTION, TINS, BOXES, PROMO EMAIL CODE - https://t.co/r8GmOOvZTs?https://t.co/JWqKafdfBX",FALSE,1,NA,9/25/2021 22:04,TRUE,NA,1.44E+18,NA,"<a href=\https://www.rssground.com\"" rel=\""nofollow\"">RSS Ground</a>""",pokemoniker,0,FALSE,FALSE,NA,NA,
4/5 Just imagine a online shop where both the holders of the parent token and also the merchandise token get a roya?https://t.co/yeIVYggdOy,FALSE,0,sthumph,9/25/2021 22:03,TRUE,1.44E+18,1.44E+18,1.43E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sthumph,0,FALSE,FALSE,NA,NA,
"@TaigaMochii Yes they are 100% real, hard to find too and only available in the US.  I will say it's JUST the cooki?https://t.co/2Td0Tteafg",FALSE,0,TaigaMochii,9/25/2021 22:03,TRUE,1.44E+18,1.44E+18,1.06E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",bruh_brigade,0,FALSE,FALSE,NA,NA,
"RT @ManMythGeorge: If you have enough time to:

- Watch Netflix
- Check Instagram
- Go online shopping

You have enough time to:

- Learn a?,FALSE,0,NA,2021-09-25 22:02:56,FALSE,NA,1441885961911218195""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",justKWH,38,TRUE,FALSE,NA,NA,,,,,,,,
"RT @jah_vinny_23: Shopping online gone wrong<U+0001F62D><U+0001F62D>

From Yeezy to abo mahamba kamnandi https://t.co/yVQHev806W",FALSE,0,NA,9/25/2021 22:02,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NtswakiDithipe1,46,TRUE,FALSE,NA,NA,
@Target your practices for online pre orders are ridiculous. Keep authorizing charges to keep your merchants happy.?https://t.co/iCBOxTVkcu,FALSE,0,Target,9/25/2021 22:02,TRUE,NA,1.44E+18,89084561,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",t_ruthB_told,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:01,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",a_charliesangel,20634,TRUE,FALSE,NA,NA,
"RT @GigiGuidance: <U+2744><U+FE0F>Are you shopping for holidays?<U+2744><U+FE0F>

 Consider an electronic gift card for guidancebygigi consultation services. 

DM if y?,FALSE,0,NA,2021-09-25 22:01:46,FALSE,NA,1441885667760377866""",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_andivy,19,TRUE,FALSE,NA,NA,,,,,,,,
RT @brook_dior: Love waking up to online orders ppl really be up thru the night shopping lol,FALSE,0,NA,9/25/2021 22:01,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sooyoulexx,4,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:01,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Sindia_Forever,20634,TRUE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:01,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",theabbyj01,20634,TRUE,FALSE,NA,NA,
Online shopping can be stressful sometimes <U+0001F923><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F> especially when they don’t have my size,FALSE,0,NA,9/25/2021 22:01,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Niaaa___x,0,FALSE,FALSE,NA,NA,
RT @hecraveskay: I wanna go online shopping with someone else’s card,FALSE,0,NA,9/25/2021 22:00,FALSE,NA,1.44E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Grace02_,20634,TRUE,FALSE,NA,NA,
